date,income_rel,consumer_price_rel,house_price_rel,cpp_index_1991q1_100,ha_index_1991q1_100,x_c,x_h,divergence_xc_minus_xh,delta_x_c,delta_x_h,qa_real_dpi_relative_error,qa_real_pce_relative_error
2009-07-01,2.02175899486008,1.4565210287245514,1.8871,138.80740167757804,107.13576359811773,0.32791718687015564,0.06892666287764208,0.25899052399251354,-0.01446450071609634,-0.003051061100154989,5.096065392229399e-06,1.974030085039047e-05
2009-10-01,2.035579668760708,1.467762491421849,1.886,138.68590324779345,107.93105348678198,0.32704150132825566,0.0763224436352338,0.25071905769302183,-0.0008756855418999843,0.007395780757591716,4.94728025779434e-05,4.820694557972072e-05
2010-01-01,2.0516276413478014,1.4734322407764453,1.869,139.2413973693604,109.77140938190485,0.3310389125939623,0.09322992103751712,0.23780899155644517,0.00399741126570663,0.016907477402283322,2.601065881779885e-05,7.587591791691217e-05
2010-04-01,2.0849800114220445,1.4757197477206627,1.8591,141.28563466352065,112.14996565123147,0.3456134330246943,0.11466676870283586,0.23094666432185845,0.01457452043073204,0.02143684766531874,2.918939135487797e-05,4.759316338553976e-05
2010-07-01,2.0958880639634496,1.478546452730303,1.8288,141.7532780314853,114.60455292888506,0.3489178817949582,0.13631734637671952,0.21260053541823867,0.003304448770263868,0.02165057767388366,9.54618779103189e-06,7.087743564271332e-05
2010-10-01,2.112735579668761,1.4880232672134897,1.8106,141.9826978663528,116.68704184628082,0.3505350181777411,0.15432530897539382,0.19620970920234726,0.00161713638278288,0.018007962598674293,1.8466359028579404e-05,3.8685026352291985e-05
2011-01-01,2.1480296973158195,1.5005228587301067,1.77,143.1520809442182,121.35761001784292,0.3587373822594432,0.1935714555313322,0.16516592672811098,0.008202364081702107,0.03924614655593839,2.9046118103726037e-05,6.130612029608962e-05
2011-04-01,2.16093660765277,1.51527727852031,1.7549000000000001,142.60997893157585,123.13730740513817,0.35494329802602353,0.20812986712904316,0.14681343089698037,-0.003794084233419648,0.014558411597710957,3.1494232541229294e-05,4.725608992872665e-05
2011-07-01,2.1778983438035406,1.522286853370805,1.7604,143.06753940500852,123.71610678275056,0.35814663630313764,0.2128192933636421,0.14532734293949554,0.0032033382771141095,0.004689426234598948,9.20981694196854e-06,4.786282646351836e-05
2011-10-01,2.1854368932038835,1.5273193686480833,1.7631000000000001,143.08971247698753,123.95422229050442,0.35830160754274487,0.2147421363784733,0.14355947116427156,0.0001549712396072267,0.0019228430148311992,2.5239022298340075e-05,3.5818810473986495e-05
2012-01-01,2.2296973158195317,1.537433417208588,1.7708000000000002,145.02724416305713,125.91468916984027,0.3717514295629255,0.2304344215672926,0.1413170079956329,0.013449822020180635,0.015692285188819294,1.7001541208316873e-05,2.6892914112175426e-05
2012-04-01,2.246145059965734,1.5411424463252834,1.7987,145.7454543103051,124.87602490497214,0.376691450490658,0.22215125839416963,0.15454019209648837,0.004940020927732491,-0.00828316317312297,5.408456561828423e-06,3.568733221526177e-05
2012-07-01,2.2301541976013706,1.5456194242018235,1.8204,144.28870151868395,122.50901986384149,0.36664597817242317,0.20301447282758456,0.1636315053448386,-0.010045472318234827,-0.019136785566585074,6.04516491309326e-08,2.9979541624758355e-05
2012-10-01,2.3002855511136495,1.5542956112545343,1.8478,147.99537066549374,124.48779906449016,0.3920108079996121,0.21903752563240128,0.1729732823672108,0.025364829827188906,0.016023052804816723,1.2386108408812824e-05,4.703990409671288e-05
2013-01-01,2.2133066818960594,1.5597366099147087,1.8861,141.90259225992585,117.34832097428871,0.3499706662275755,0.1599764283607262,0.1899942378668493,-0.04204014177203658,-0.05906109727167508,1.6462337378175818e-05,3.5665798404416194e-05
2013-04-01,2.2274129069103368,1.5605372373451847,1.9234,142.7337235925016,115.80601574869173,0.3558106356794474,0.14674632727204417,0.2090643084074032,0.005839969451871874,-0.013230101088682028,2.1590229088652713e-05,4.6198237755867844e-05
2013-07-01,2.2396916047972586,1.5669585961243095,1.9531,142.9324048725267,114.6736779886979,0.35720163931805315,0.13692032609817503,0.22028131321987812,0.0013910036386057811,-0.009826001173869142,2.5406318044485232e-05,4.542251232908523e-05
